Country Name,Indicator,data_col,new_rank_score,higher_is_better
Georgia,ICT services Exports,2.36637,1.1183185,True
Gambia,ICT services Exports,4.41003,1.2205015,True
BASIC,ICT services Exports,22.23976,2.111988,True
BRICS,ICT services Exports,20.82671,2.0413354999999997,True
Germany,ICT services Exports,11.78207,1.5891034999999998,True
Greece,ICT services Exports,2.41149,1.1205745,True
AMU (Arab Maghreb Union),ICT services Exports,7.52858,1.376429,True
COMESA (Common Market for Eastern and Southern Africa),ICT services Exports,4.73614,1.236807,True
ECCAS (Economic Community of Central African States),ICT services Exports,5.05585,1.2527925,True
ECOWAS (Economic Community of West African States),ICT services Exports,5.18001,1.2590005,True
MRU (Mano River Union),ICT services Exports,14.77024,1.738512,True
CEMAC (Economic and Monetary Community of Central Africa),ICT services Exports,6.18672,1.309336,True
WAEMU (West African Economic and Monetary Union),ICT services Exports,14.95647,1.7478235,True
CEPGL (Economic Community of the Great Lakes Countries),ICT services Exports,2.18261,1.1091305,True
EAC (East African Community),ICT services Exports,6.80546,1.340273,True
CEN-SAD (Community of Sahel-Saharan States),ICT services Exports,5.48351,1.2741755,True
IGAD (Intergovernmental Authority on Development),ICT services Exports,6.62937,1.3314685,True
United Nations member States,ICT services Exports,10.60263,1.5301315,True
Guatemala,ICT services Exports,17.88975,1.8944874999999999,True
CAN (Andean Community),ICT services Exports,3.08228,1.154114,True
CACM (Central American Common Market),ICT services Exports,12.04097,1.6020485,True
CARICOM (Caribbean Community),ICT services Exports,1.65799,1.0828995,True
FTAA (Free Trade Area of the Americas),ICT services Exports,5.35597,1.2677985,True
LAIA (Latin American Integration Association),ICT services Exports,4.50449,1.2252245,True
NAFTA (North American Free Trade Agreement),ICT services Exports,5.22096,1.261048,True
MERCOSUR (Southern Common Market),ICT services Exports,9.04123,1.4520615000000001,True
ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty),ICT services Exports,,,True
UNASUR (Union of South American Nations),ICT services Exports,9.01036,1.450518,True
ACS (Association of Caribbean States),ICT services Exports,3.26801,1.1634005,True
ASEAN (Association of Southeast Asian Nations),ICT services Exports,5.8044,1.2902200000000001,True
APTA (Asia-Pacific Trade Agreement),ICT services Exports,20.04971,2.0024855,True
GCC (The Cooperation Council for the Arab States of the Gulf),ICT services Exports,10.7006,1.53503,True
SAARC (South Asian Association for Regional Cooperation),ICT services Exports,28.30209,2.4151045,True
"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",ICT services Exports,8.64717,1.4323584999999999,True
ECO (Economic Cooperation Organization),ICT services Exports,3.44981,1.1724904999999999,True
African Union,ICT services Exports,5.20184,1.260092,True
"ADB (African Development Bank), developing member countries",ICT services Exports,16.92078,1.8460390000000002,True
ADB: Group A,ICT services Exports,2.60726,1.130363,True
ADB: Group B,ICT services Exports,28.84013,2.4420064999999997,True
ADB: Group C,ICT services Exports,12.4129,1.6206450000000001,True
ECA (Economic Commission for Africa),ICT services Exports,5.14358,1.257179,True
ECA: North Africa,ICT services Exports,5.3404,1.26702,True
ECA: East Africa,ICT services Exports,5.62831,1.2814155,True
ECA: Central Africa,ICT services Exports,5.99579,1.2997895,True
ECA: West Africa,ICT services Exports,5.18001,1.2590005,True
ECLAC (Economic Commission for Latin America and the Caribbean),ICT services Exports,4.7414,1.23707,True
ECLAC: Caribbean,ICT services Exports,1.32314,1.066157,True
ECLAC: Latin America,ICT services Exports,5.21722,1.260861,True
ESCAP (Economic and Social Commission for Asia and the Pacific),ICT services Exports,10.2724,1.51362,True
ESCAP: Africa,ICT services Exports,5.20184,1.260092,True
ESCAP: Latin America,ICT services Exports,4.7414,1.23707,True
ESCAP: Europe,ICT services Exports,12.43697,1.6218485,True
ESCAP: East and North-East Asia (ENEA),ICT services Exports,9.03355,1.4516775,True
ESCAP: North and Central Asia,ICT services Exports,6.98392,1.349196,True
ESCAP: South and South-West Asia,ICT services Exports,22.31538,2.1157690000000002,True
ESCAP: Pacific,ICT services Exports,4.26063,1.2130315,True
ESCAP: Pacific island developing economies (PIDE),ICT services Exports,8.99304,1.449652,True
ESCAP: Other area,ICT services Exports,14.18893,1.7094464999999999,True
"ESCAP: East and North-East Asia, incl. the Russian Federation",ICT services Exports,8.99304,1.449652,True
UNECE (Economic Commission for Europe),ICT services Exports,10.69953,1.5349765,True
"UNECE: Eastern Europe, Caucasus and Central Asia",ICT services Exports,11.17764,1.558882,True
UNECE: West Balkans,ICT services Exports,8.62048,1.431024,True
ESCWA (Economic and Social Commission for Western Asia),ICT services Exports,8.41333,1.4206665,True
ESCWA: Arab countries,ICT services Exports,8.31283,1.4156415,True
Honduras,ICT services Exports,5.88135,1.2940675000000001,True
EU25 (European Union 2004 … 2007),ICT services Exports,12.611,1.63055,True
EU15 (European Union 1995 … 2004),ICT services Exports,12.76099,1.6380495,True
Euro area,ICT services Exports,14.14894,1.707447,True
EU27 (European Union 2007 … 2013),ICT services Exports,12.67895,1.6339475,True
CEFTA (Central European Free Trade Agreement),ICT services Exports,11.64367,1.5821835,True
European Union (2020 …),ICT services Exports,13.9044,1.69522,True
Hungary,ICT services Exports,8.6443,1.432215,True
MSG (Melanesian Spearhead Group),ICT services Exports,1.46677,1.0733385,True
India,ICT services Exports,30.15234,2.5076169999999998,True
Indonesia,ICT services Exports,4.14537,1.2072685,True
Northern America and Europe,ICT services Exports,10.62109,1.5310545000000002,True
Central and Southern Asia,ICT services Exports,26.1578,2.3078900000000004,True
Eastern and South-Eastern Asia,ICT services Exports,7.76676,1.388338,True
Western Asia and Northern Africa,ICT services Exports,10.35831,1.5179155,True
Iraq,ICT services Exports,1.33985,1.0669925,True
Ireland,ICT services Exports,51.34596,3.567298,True
Israel,ICT services Exports,29.51915,2.4759575,True
Italy,ICT services Exports,7.28998,1.364499,True
APEC (Asia-Pacific Economic Cooperation),ICT services Exports,6.71906,1.335953,True
CIS (Commonwealth of Independent States),ICT services Exports,9.26522,1.463261,True
OECD (Organisation for Economic Cooperation and Development),ICT services Exports,9.90134,1.495067,True
OPEC (Organization of the Petroleum Exporting Countries),ICT services Exports,10.55708,1.527854,True
"ACP (African, Caribbean and Pacific Group of States)",ICT services Exports,3.49129,1.1745645,True
LAS (League of Arab States),ICT services Exports,8.31283,1.4156415,True
OIC (Organisation of Islamic Cooperation),ICT services Exports,6.6026,1.33013,True
OAS (Organization of American States),ICT services Exports,5.30191,1.2650955,True
G7 (Group of Seven),ICT services Exports,6.38941,1.3194705,True
G8 (Group of Eight),ICT services Exports,6.44476,1.322238,True
G20 (Group of Twenty),ICT services Exports,11.17274,1.558637,True
G-77 (Group of 77),ICT services Exports,12.45831,1.6229155,True
Japan,ICT services Exports,3.12393,1.1561965,True
GSTP (Global System of Trade Preferences among Developing Countries),ICT services Exports,10.72493,1.5362465,True
GSTP: Africa,ICT services Exports,4.30707,1.2153535,True
GSTP: Latin America,ICT services Exports,4.82991,1.2414955,True
GSTP: Asia,ICT services Exports,12.3325,1.616625,True
TPP (Trans-Pacific Partnership),ICT services Exports,5.08531,1.2542655,True
ACP: Africa,ICT services Exports,4.92272,1.246136,True
ACP: Western Africa,ICT services Exports,5.25045,1.2625225,True
ACP: Eastern Africa,ICT services Exports,5.39248,1.2696239999999999,True
ACP: Central Africa,ICT services Exports,5.78133,1.2890665000000001,True
ACP: Caribbean,ICT services Exports,,,True
ACP: Pacific,ICT services Exports,1.855,1.09275,True
ACP: LDCs,ICT services Exports,5.21732,1.260866,True
ACP: LLDCs,ICT services Exports,5.41513,1.2707565,True
ACP: islands states,ICT services Exports,,,True
ACP: Northern Africa,ICT services Exports,0.00841,1.0004205,True
Kazakhstan,ICT services Exports,1.60171,1.0800855,True
"Korea, Republic of",ICT services Exports,3.39637,1.1698185,True
Kuwait,ICT services Exports,58.43777,3.9218885,True
Kyrgyzstan,ICT services Exports,1.11375,1.0556875,True
Lesotho,ICT services Exports,0.72126,1.036063,True
Latvia,ICT services Exports,13.8707,1.693535,True
Malawi,ICT services Exports,24.46886,2.223443,True
Maldives,ICT services Exports,1.43936,1.071968,True
