Country Name,Indicator,data_col,new_rank_score,higher_is_better
Puerto Rico,% of digital skills certifications / training courses completed,94,1.6542056074766354,True
Algeria,% of digital skills certifications / training courses completed,95,1.6074766355140184,True
Nicaragua,% of digital skills certifications / training courses completed,96,1.5607476635514015,True
Bolivia,% of digital skills certifications / training courses completed,97,1.5140186915887854,True
Honduras,% of digital skills certifications / training courses completed,98,1.4672897196261685,True
Guatemala,% of digital skills certifications / training courses completed,99,1.4205607476635516,True
Bhutan,% of digital skills certifications / training courses completed,100,1.3738317757009346,True
Panama,% of digital skills certifications / training courses completed,101,1.3271028037383177,True
Mexico,% of digital skills certifications / training courses completed,102,1.2803738317757007,True
Iraq,% of digital skills certifications / training courses completed,103,1.2336448598130838,True
Uzbekistan,% of digital skills certifications / training courses completed,104,1.1869158878504669,True
Sierra Leone,% of digital skills certifications / training courses completed,105,1.1401869158878508,True
Paraguay,% of digital skills certifications / training courses completed,106,1.0934579439252339,True
Guyana,% of digital skills certifications / training courses completed,107,1.046728971962617,True
Somalia,% of digital skills certifications / training courses completed,108,1.0,True
