data_col
1.0178171778203866
1.0031872733604124
1.014445036880842
1.1210118209172608
1.0008572088798027
1.0128456125843537
1.0117076798653835
1.0796564214003408
1.087571521769414
1.000851796155638
1.0055630210349005
1.0066712611427557
1.0094793875562664
1.0921001744177172
1.099690180559253
1.0004923932518184
1.0257286075042116
1.0025791498635939
1.0056899070580867
1.0040190725187932
1.0017524768403736
1.0007610924830606
1.024005098662341
1.0146936326512428
1.0202591110142214
1.1233379286970853
6.0
1.0013310110313853
1.0000929699439134
1.0000344380809554
1.0007222543199394
1.004683207460266
1.0176098292472258
1.0
