Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Sub-Pillar
Morocco,2020,% of digital skills certifications / training courses completed,75,2.5420560747663554,True,Capabilities
Thailand,2020,% of digital skills certifications / training courses completed,76,2.4953271028037385,True,Capabilities
Kenya,2020,% of digital skills certifications / training courses completed,77,2.4485981308411215,True,Capabilities
Uruguay,2020,% of digital skills certifications / training courses completed,78,2.4018691588785046,True,Capabilities
Myanmar,2020,% of digital skills certifications / training courses completed,79,2.3551401869158877,True,Capabilities
Nigeria,2020,% of digital skills certifications / training courses completed,80,2.3084112149532707,True,Capabilities
Kazakhstan,2020,% of digital skills certifications / training courses completed,81,2.261682242990654,True,Capabilities
Argentina,2020,% of digital skills certifications / training courses completed,82,2.214953271028037,True,Capabilities
Brazil,2020,% of digital skills certifications / training courses completed,83,2.16822429906542,True,Capabilities
El Salvador,2020,% of digital skills certifications / training courses completed,84,2.121495327102804,True,Capabilities
Saint Lucia,2020,% of digital skills certifications / training courses completed,85,2.074766355140187,True,Capabilities
Kyrgyzstan,2020,% of digital skills certifications / training courses completed,86,2.02803738317757,True,Capabilities
Sudan,2020,% of digital skills certifications / training courses completed,87,1.981308411214953,True,Capabilities
Oman,2020,% of digital skills certifications / training courses completed,88,1.934579439252336,True,Capabilities
Chile,2020,% of digital skills certifications / training courses completed,89,1.88785046728972,True,Capabilities
Botswana,2020,% of digital skills certifications / training courses completed,90,1.8411214953271031,True,Capabilities
Colombia,2020,% of digital skills certifications / training courses completed,91,1.7943925233644862,True,Capabilities
Dominican Republic,2020,% of digital skills certifications / training courses completed,92,1.7476635514018692,True,Capabilities
Ecuador,2020,% of digital skills certifications / training courses completed,93,1.7009345794392523,True,Capabilities
Puerto Rico,2020,% of digital skills certifications / training courses completed,94,1.6542056074766354,True,Capabilities
Algeria,2020,% of digital skills certifications / training courses completed,95,1.6074766355140184,True,Capabilities
Nicaragua,2020,% of digital skills certifications / training courses completed,96,1.5607476635514015,True,Capabilities
Bolivia,2020,% of digital skills certifications / training courses completed,97,1.5140186915887854,True,Capabilities
Honduras,2020,% of digital skills certifications / training courses completed,98,1.4672897196261685,True,Capabilities
Guatemala,2020,% of digital skills certifications / training courses completed,99,1.4205607476635516,True,Capabilities
Bhutan,2020,% of digital skills certifications / training courses completed,100,1.3738317757009346,True,Capabilities
Panama,2020,% of digital skills certifications / training courses completed,101,1.3271028037383177,True,Capabilities
Mexico,2020,% of digital skills certifications / training courses completed,102,1.2803738317757007,True,Capabilities
Iraq,2020,% of digital skills certifications / training courses completed,103,1.2336448598130838,True,Capabilities
Uzbekistan,2020,% of digital skills certifications / training courses completed,104,1.1869158878504669,True,Capabilities
Sierra Leone,2020,% of digital skills certifications / training courses completed,105,1.1401869158878508,True,Capabilities
Paraguay,2020,% of digital skills certifications / training courses completed,106,1.0934579439252339,True,Capabilities
Guyana,2020,% of digital skills certifications / training courses completed,107,1.046728971962617,True,Capabilities
Somalia,2020,% of digital skills certifications / training courses completed,108,1.0,True,Capabilities
