"Data Source","World Development Indicators",

"Last Updated Date","2021-07-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Armenia","ARM","Population density (people per sq. km of land area)","EN.POP.DNST","","68.1945205479452","70.5839128907622","72.9744994731296","75.3426062521953","77.6717948717949","79.9451352300667","82.1613277133825","84.3393747804707","86.5099402880225","88.6922023182297","90.8927291886196","93.0974358974359","95.2855637513172","97.4271162627327","99.4995433789954","101.495714787496","103.420266947664","105.283421145065","107.09894625922","108.878082191781","110.575904460836","112.177590446084","113.754548647699","115.405444327362","117.173691605198","119.152230417984","121.248577449947","123.100351246927","124.217527221637","124.276923076923","123.120793818054","120.927994380049","118.128240252898","115.337688795223","113.008394801545","111.282507903056","110.048507200562","109.19181594661","108.500878117316","107.818651211802","107.154408148929","106.567474534598","106.004144713734","105.399192132069","104.715911485774","103.909413417633","103.007200561995","102.129083245522","101.443414120126","101.064769933263","101.037442922374","101.308008429926","101.777063575694","102.297260273973","102.759360730594","103.131260976466","103.434808570425","103.67899543379","","",
"American Samoa","ASM","Population density (people per sq. km of land area)","EN.POP.DNST","","103.025","106.23","110.145","114.25","118.375","122.365","126.175","129.9","133.49","136.81","139.91","142.82","145.515","147.975","150.225","152.275","154.17","156.31","159.21","163.24","168.485","174.845","182.065","189.73","197.605","205.57","213.705","221.73","229.47","236.755","243.41","249.5","255.125","260.495","265.79","271.045","276.135","280.9","285.245","289.08","292.48","295.385","297.475","298.42","297.785","295.545","291.835","287.45","283.375","280.42","278.775","278.345","278.585","278.955","279.03","278.695","278.085","277.305","","",
"Antigua and Barbuda","ATG","Population density (people per sq. km of land area)","EN.POP.DNST","","125.011363636364","126.929545454545","128.865909090909","131.002272727273","133.406818181818","136.163636363636","139.181818181818","142.097727272727","144.438636363636","145.872727272727","146.259090909091","145.759090909091","144.656818181818","143.427272727273","142.434090909091","141.711363636364","141.277272727273","140.995454545455","140.790909090909","140.593181818182","140.429545454545","140.409090909091","140.406818181818","140.418181818182","140.420454545455","140.35","140.256818181818","140.359090909091","140.925","142.120454545455","144.006818181818","146.497727272727","149.493181818182","152.729545454545","156.072727272727","159.490909090909","162.970454545455","166.406818181818","169.713636363636","172.743181818182","175.481818181818","177.95","180.252272727273","182.606818181818","185.140909090909","187.988636363636","190.975","194.077272727273","197.143181818182","200.068181818182","202.840909090909","205.470454545455","207.977272727273","210.368181818182","212.661363636364","214.818181818182","216.875","218.822727272727","","",
"Australia","AUS","Population density (people per sq. km of land area)","EN.POP.DNST","","1.36456529945459","1.39827916118871","1.42535438605626","1.45360113507673","1.48236856149851","1.51660310063392","1.53586816448199","1.56320372805019","1.59626674303269","1.62802806451193","1.68400088515158","1.71524152922953","1.74166590734546","1.78631399450685","1.80844278406206","1.82666649310753","1.84736341980917","1.86897153196308","1.88927795061375","1.91244809497156","1.94303789229788","1.9757103992294","2.00057274514143","2.02335238144826","2.05120862241777","2.08510472124234","2.11706129674707","2.1519857334392","2.18871952410086","2.22135298022728","2.24984705101337","2.2773127839319","2.29970191218776","2.32417375004881","2.35242049906929","2.38353097379691","2.41034585996381","2.43559871392682","2.46358512424664","2.49313356677037","2.52697759785481","2.55800997097223","2.58977129245148","2.61997058172683","2.65477786600367","2.69423219608711","2.71111516082423","2.76599455892116","2.82359449643987","2.86785858401781","2.90798641031983","2.95920036968095","3.01057352615753","3.05581479504836","3.10011259648803","3.14493553058884","3.19836141871706","3.24787091037205","","",
"Austria","AUT","Population density (people per sq. km of land area)","EN.POP.DNST","","85.8113223540809","86.3388713974328","86.8952651973844","87.4763986437394","88.0466093485105","88.6663356744975","89.331533058852","89.7965972390409","90.1072293533543","90.4224509566481","90.8268588035844","91.3562727052555","91.8638290142892","92.0203196899976","91.7764955194963","91.6144950351175","91.6496730443207","91.5755025429886","91.4195325744732","91.4196294502301","91.6530636958101","91.7188181157665","91.5707193024946","91.5649551949625","91.6079559215306","91.6661903608622","91.7242189392105","91.8541656575442","92.2689149915234","92.9746912085251","93.9076168563817","94.9468273189634","95.7330225236135","96.1021797045289","96.2494308549285","96.3794744490191","96.4887503027367","96.5946839428433","96.7828045531606","97.0158149673044","97.3879026398644","97.8682126422863","98.3461249697263","98.9581738919835","99.6346451925406","100.128856866069","100.456380634067","100.771343457095","101.035663251714","101.28742536726","101.641731568174","102.114870266734","102.747125322606","103.563321740606","104.734597673291","105.873339796413","106.61131846825","107.131858943286","","",
"Azerbaijan","AZE","Population density (people per sq. km of land area)","EN.POP.DNST","","48.4315103885023","50.1271134503767","51.8539120612375","53.5550548565798","55.188254803706","56.7375416080849","58.2077219798839","59.6060540514558","60.9482437482726","62.2472812045616","63.5028660009373","64.7135320907988","65.8890370957857","67.0424432507781","68.1847338885083","69.3215328598724","70.4560125935806","71.5950707187233","72.7451722604756","73.9120011536104","75.0965788240383","76.3011764423135","77.5330401240131","78.8009781655191","80.1091964382278","81.457286371775","82.837473112465","84.2379201365106","85.6420803441604","86.0280952209284","87.3739740677986","88.7078361392504","90.0657317615391","91.2914428542245","92.3489190910511","93.2862275736929","94.1904899239338","95.2317912675107","96.5207665800133","97.434779976999","98.1937920681807","98.9124645960929","99.6237235638581","100.475372556609","101.522501814662","102.672531674674","103.853368672016","106.059762547351","108.291290455327","109.542344173442","110.976336228798","112.460790244138","113.923480806688","115.348813858679","116.731076781631","118.033288980283","119.208741622511","120.25759188908","","",
"Burundi","BDI","Population density (people per sq. km of land area)","EN.POP.DNST","","111.076246105919","113.213395638629","115.436760124611","117.846261682243","120.497585669782","123.461682242991","126.682827102804","129.942757009346","132.940381619938","135.477803738318","137.461059190031","139.005257009346","140.386292834891","141.994859813084","144.115225856698","146.840732087227","150.095249221184","153.78753894081","157.758528037383","161.888473520249","166.141744548287","170.55011682243","175.13800623053","179.949221183801","185.001246105919","190.293808411215","195.761020249221","201.273481308411","206.661565420561","211.797468847352","216.702609034268","221.400661993769","225.780919003115","229.710436137072","233.140342679128","235.985591900312","238.400700934579","240.870872274143","244.047196261682","248.398403426791","254.110046728972","261.063785046729","269.048325545171","277.713707165109","286.793496884735","296.255841121495","306.161448598131","316.43707165109","327.011721183801","337.835124610592","348.847585669782","360.046417445483","371.507087227414","383.345054517134","395.639953271028","408.411292834891","421.61253894081","435.178309968847","","",
"Belgium","BEL","Population density (people per sq. km of land area)","EN.POP.DNST","","279.827787934186","280.943875685558","283.0521023766","285.743845216332","288.350609384522","290.304905545399","291.925380865326","293.0760511883","293.907129798903","294.197105423522","294.733759902498","295.890158439976","296.822669104205","297.758043875686","298.619744058501","299.153778184034","299.523400365631","299.802985984156","300.072577696526","300.403473491773","300.395551492992","300.313924436319","300.290067032297","300.285557586837","300.375015234613","300.48211456429","300.738391224863","301.696039000609","302.79393662401","303.698324192566","304.828945764778","306.068190127971","307.266148689823","308.214594759293","308.860786106033","309.464868982328","310.214655697745","310.87775746496","311.591072516758","338.548546895641","339.71499339498","341.241248348745","342.672820343461","344.159081902246","346.057364597094","348.347357992074","350.914795244386","353.697919418758","356.555250990753","359.827807133421","364.539762219287","366.807529722589","368.540521796565","370.180217965654","372.33143989432","374.221334214003","375.66571994716","377.379590488771","","",
"Benin","BEN","Population density (people per sq. km of land area)","EN.POP.DNST","","21.8682600212841","22.1966743526073","22.5511174175239","22.9333185526783","23.3448119900674","23.7864402270309","24.2577864490954","24.7568996097907","25.2807467186946","25.8277580702377","26.3974370344094","26.9915129478538","27.613346931536","28.2672312876907","28.9567843206811","29.6840102873359","30.4491397658744","31.2516229159276","32.0904487406882","32.9652447676481","33.878378857751","34.8325381340901","35.8277758070238","36.8643047179851","37.9434373891451","39.0608726498758","40.220485987939","41.4406172401561","42.7458318552678","44.1511972330614","45.6677545228805","47.2845423909188","48.9691468605889","50.6759045760908","52.3727562965591","54.0463994324228","55.708087974459","57.3809418233416","59.0998758424973","60.8899077687123","62.759205391983","64.6984746363959","66.6952465413267","68.730072720823","70.7894909542391","72.8706367506208","74.9804008513657","77.1276605179142","79.3252305782192","81.5826002128414","83.9023501241575","86.2828485278468","88.7246718694573","91.2277314650585","93.7917878680383","96.4178077332387","99.1059950336999","101.853804540617","","",
"Burkina Faso","BFA","Population density (people per sq. km of land area)","EN.POP.DNST","","17.8895467836257","18.1298538011696","18.3765021929825","18.6362975146199","18.9140131578947","19.2118421052632","19.5286001461988","19.8612792397661","20.2053070175439","20.5577192982456","20.9187792397661","21.2908406432749","21.6757785087719","22.0761878654971","22.4947149122807","22.9314035087719","23.3879130116959","23.8699561403509","24.3847076023392","24.9372697368421","25.5305774853801","26.1632273391813","26.8308114035088","27.5264583333333","28.2452777777778","28.9864364035088","29.7517543859649","30.5420796783626","31.3589839181287","32.2040679824561","33.0777997076023","33.9806652046784","34.914009502924","35.8793274853801","36.878216374269","37.9120394736842","38.9822807017544","40.0903581871345","41.2379239766082","42.4267214912281","43.6571235380117","44.9309100877193","46.2522807017544","47.6263742690059","49.0567799707602","50.5452229532164","52.0907492690058","53.6905153508772","55.3402704678363","57.0365899122807","58.7789290935672","60.5674415204678","62.4005519005848","64.2764217836257","66.1937719298246","68.1518640350877","70.150716374269","72.1910307017544","","",
"Bangladesh","BGD","Population density (people per sq. km of land area)","EN.POP.DNST","","379.218206960129","389.891295997542","401.029484520243","412.857962664208","425.482937696858","439.100030729047","453.516555273873","467.991488054083","481.522355381424","493.450764385035","503.431166935546","511.836106629792","519.609287854344","528.09573634478","538.267726818775","550.452377659983","564.36654375048","579.626895598064","595.598371360529","611.811461934393","628.15945302297","644.7885995237","661.769148037182","679.238910655297","697.274179918568","715.89147268956","734.970876546055","754.293231927479","773.569148037182","792.593969424599","811.240109088116","829.559099638934","847.742498271491","866.080387185988","884.765560420988","903.817523238842","923.104947376508","942.48150879619","961.739686563724","980.701098563417","999.375501267573","1017.73125144042","1035.50432511331","1052.36559115003","1068.10712913882","1082.59317815165","1095.95437504801","1108.58234616271","1121.0324575555","1133.71309057386","1146.75527387263","1160.06555273873","1173.55314588615","1187.04298225398","1200.4016824153","1213.62180994085","1226.74518706307","1239.73813474687","","",
"Bulgaria","BGR","Population density (people per sq. km of land area)","EN.POP.DNST","","71.798951459821","72.4301364910061","73.0194793455663","73.6178251830426","74.1586188194884","74.6457290065986","75.1172918738136","75.6540088583567","76.2376570550484","76.7384434601826","77.1616650094911","77.5214679562506","77.9261231130796","78.4483865136039","78.8280032540902","79.1701979571545","79.5822380909337","79.6712645756124","79.7789026484679","80.1006508180421","80.3680466419597","80.6061375757028","80.8075386423212","80.9968272620446","80.9956340956341","80.9741571002441","81.0933652716261","81.1845430714996","80.2401880141011","78.8058302449607","78.0291693030823","77.1957335261683","76.5824188737232","76.3227967097532","75.9836120401338","75.5927506101419","75.1339419687246","74.6342402603272","74.216975503932","73.8513242339329","72.3957516044473","72.0327297794118","71.4841132665257","70.953107760206","70.4986377025037","69.9716652858326","69.4718534204953","68.98592210662","68.5744565217391","68.1245302137067","67.6890935887988","67.2981577008106","66.922577376566","66.5432756079587","66.1200350036846","65.6579034635225","65.1800571112749","64.7110998526161","","",
"Bahrain","BHR","Population density (people per sq. km of land area)","EN.POP.DNST","","243.331884057971","250.927536231884","258.176811594203","265.055072463768","271.640579710145","277.949275362319","284.144927536232","290.8","298.604347826087","308.126086956522","319.291304347826","332.102898550725","347.140579710145","365.084057971014","386.289855072464","411.226086956522","439.375362318841","468.794202898551","496.817391304348","521.589855072464","542.202898550725","559.352173913043","574.566666666667","590.192753623188","607.866666666667","628.228985507246","650.697101449275","674.2","697.21884057971","718.734782608696","738.785507246377","736.735211267606","755.228169014085","774.070422535211","793.940845070422","815.015492957746","837.925352112676","864.361971830986","896.535211267606","936.070422535211","982.464788732394","1035.40845070423","1081.53888888889","1136.77534246575","1201.56351351351","1295.16621621622","1381.232","1466.63815789474","1559.30921052632","1628.43044619423","1666.43155149935","1688.23636363636","1707.82987012987","1732.90920881971","1763.30719794344","1830.28626444159","1915.48333333333","2012.10256410256","","",
"Bahamas, The","BHS","Population density (people per sq. km of land area)","EN.POP.DNST","","11.5003996003996","12.0971028971029","12.7212787212787","13.3571428571429","13.992007992008","14.6234765234765","15.2468531468531","15.848951048951","16.4100899100899","16.9206793206793","17.372027972028","17.7685314685315","18.1337662337662","18.492007992008","18.8706293706294","19.271028971029","19.6903096903097","20.1280719280719","20.5785214785215","21.0378621378621","21.5105894105894","21.9962037962038","22.487012987013","22.9683316683317","23.4344655344655","23.8781218781219","24.3021978021978","24.7203796203796","25.1486513486513","25.5971028971029","26.0746253746254","26.5762237762238","27.0794205794206","27.5573426573427","27.9899100899101","28.3696303696304","28.7075924075924","29.030969030969","29.3769230769231","29.7747252747253","30.2315684315684","30.734965034965","31.281018981019","31.8574425574426","32.4523476523477","33.0701298701299","33.704995004995","34.3336663336663","34.9250749250749","35.4581418581419","35.9223776223776","36.3217782217782","36.6795204795205","37.0254745254745","37.3826173826174","37.7545454545455","38.1367632367632","38.524975024975","","",
"Bosnia and Herzegovina","BIH","Population density (people per sq. km of land area)","EN.POP.DNST","","64.230546875","65.492734375","66.74947265625","67.94919921875","69.0553125","70.0513671875","70.9507421875","71.78609375","72.606953125","73.44796875","74.3219921875","75.21783203125","76.11833984375","76.99650390625","77.83412109375","78.61857421875","79.359140625","80.08505859375","80.83625","81.6376953125","82.47029296875","83.30435546875","84.13880859375","84.9719921875","85.78388671875","86.63916015625","87.490546875","88.0754296875","88.04333984375","87.1762109375","85.33828125","82.68892578125","79.666796875","76.88529296875","74.78611328125","73.52380859375","72.9701171875","72.9362890625","73.11236328125","73.26515625","73.3498828125","73.42556640625","73.48005859375","73.5194140625","73.541640625","73.5433984375","73.49201171875","73.32541015625","72.96767578125","72.3726171875","71.50728515625","70.409609375","69.1913671875","68.0098828125","66.9797265625","66.13794921875","65.4596484375","64.92048828125","","",
"Belarus","BLR","Population density (people per sq. km of land area)","EN.POP.DNST","","40.7770459475449","41.1749556300532","41.5955038453954","42.0243738907513","42.4472490633011","42.8736738315914","43.3131926641688","43.7514888582134","44.1742457109051","44.5671465194242","44.9397357523171","45.3015578781305","45.6382961940446","45.9356339972392","46.1792545848945","46.3961743245908","46.6525340169592","46.9581936501676","47.249063301124","47.5399329520805","47.8702425557089","48.1956221652534","48.5259317688819","48.8562413725104","49.1766909879708","49.5119305856833","49.8471701833958","49.990140011832","50.1380398343522","50.2317097219483","50.2563596923684","50.3648195622165","50.4782094261487","50.4190494971406","50.2563596923684","50.0887398935121","49.8767501478998","49.6401104318675","49.4317590218892","49.1994182606981","48.9476878327746","48.6394911995267","48.3002958142287","47.9766579557221","47.6453926933886","47.3382158698866","47.1215032035485","46.9590192212913","46.8729168721033","46.7746821094135","46.6865704006702","46.6438075994283","46.6516697222387","46.6786764742109","46.7519435603859","46.808353203145","46.7917828464456","46.7213469307321","","",
"Belize","BLZ","Population density (people per sq. km of land area)","EN.POP.DNST","","4.15168785620342","4.26970626918018","4.39127575624726","4.51858833844805","4.65234546251644","4.79386234107847","4.94112231477422","5.0883384480491","5.2288031565103","5.35659798334064","5.47106532222709","5.57439719421306","5.66830337571241","5.75646646207804","5.84234984655853","5.92472599736957","6.00569925471285","6.09272249013591","6.19473914949584","6.31924594476107","6.46961858833845","6.64120999561596","6.83121437965804","7.02941692240246","7.23007452871548","7.43397632617273","7.64283209118808","7.84844366505918","8.04344585708023","8.22244629548444","8.37948268303376","8.51924594476107","8.66396317404647","8.84169224024551","9.07330118369136","9.3669443226655","9.71394125383604","10.0941692240246","10.4769399386234","10.8421744848751","11.1822884699693","11.5031565103025","11.8118369136344","12.122577816747","12.4418237615081","12.7723805348531","13.109644892591","13.4512056115739","13.7946076282332","14.1370013152126","14.4776852257782","14.8181060938185","15.1559403770276","15.4917141604559","15.8231477422183","16.1507672073652","16.4741341516879","16.7939938623411","","",
"Bermuda","BMU","Population density (people per sq. km of land area)","EN.POP.DNST","","842.592592592593","862.962962962963","883.333333333333","905.555555555556","927.777777777778","944.444444444444","962.962962962963","981.481481481482","1000","1018.51851851852","1011.11111111111","1003.7037037037","996.296296296296","988.888888888889","981.481481481482","985.185185185185","988.888888888889","992.592592592593","996.296296296296","1012.40740740741","1019.44444444444","1026.83333333333","1035.74074074074","1044.87037037037","1053.66666666667","1062.62962962963","1071.27777777778","1080.5","1089.64814814815","1098.62962962963","1092.98148148148","1085.09259259259","1090.92592592593","1098.51851851852","1106.40740740741","1113.5","1120.31481481481","1128.57407407407","1134.90740740741","1145.05555555556","1157.48148148148","1165.03703703704","1172.68518518519","1180.37037037037","1188.03703703704","1194.87037037037","1201.62962962963","1208.75925925926","1215.48148148148","1206","1195.62962962963","1199.96296296296","1203.72222222222","1206.25925925926","1208.09259259259","1195.44444444444","1182.83333333333","1183.68518518519","","",
