1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Country Name,Country Code,Indicator Name,Indicator Code,data_country,data_year
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.740014604,1.71382438,1.741036209,1.767006678,1.809226666,1.797831718,1.839630096,1.806554235,1.784125066,1.781127054,1.802837646,1.808349289,1.89209453,1.988865252,1.996205643,2.042236133,2.098253114,2.117401999,2.149418122,2.139049012,2.14273398,2.182756637,2.216512755,2.260617411,2.359134139,,Euro area,EMU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,ERI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.787530005,0.777809978,0.848039985,0.838540018,0.882759988,0.888329983,0.959710002,1.02373004,1.040889978,1.099560022,1.177019954,1.240530014,1.325000048,1.363639951,1.35995996,1.333410025,1.298769951,1.27523005,1.242130041,1.222360015,1.190479994,1.210420012,1.242130041,1.25138998,1.405410051,,Spain,ESP,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.565010011,0.677079976,0.600000024,0.698390007,0.712029994,0.764649987,0.845839977,0.917050004,1.112769961,1.05874002,1.25188005,1.396790028,1.578989983,2.305219889,2.12480998,1.724120021,1.430230021,1.467499971,1.243059993,1.276849985,1.416239977,1.633370042,1.792469978,,Estonia,EST,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179169998,,0.170890003,,,0.241370007,,,0.604740024,,,,0.274370015,,,,,Ethiopia,ETH,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.698587892,1.730817523,1.699582089,1.783872062,1.762910023,1.821451363,1.789760164,1.825468256,1.793616436,1.781798314,1.802417056,1.796441368,1.873707992,1.968181807,1.969101469,2.016470605,2.077580926,2.09627341,2.117844041,2.118268104,2.116722725,2.152405025,2.18561945,2.224224887,2.321349376,,European Union,EUU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fragile and conflict affected situations,FCS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.452559948,2.621579885,2.784420013,3.056190014,3.241379976,3.193720102,3.253079891,3.298219919,3.30907011,3.323699951,3.332149982,3.337039948,3.5369699,3.734019995,3.705319881,3.618060112,3.39831996,3.271369934,3.147510052,2.871959925,2.724420071,2.727869987,2.757420063,2.796829939,2.935440063,,Finland,FIN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fiji,FJI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.222800016,2.146990061,2.094759941,2.107670069,2.093460083,2.138040066,2.174489975,2.119940042,2.094609976,2.051510096,2.050940037,2.024509907,2.061170101,2.212069988,2.178570032,2.191610098,2.227070093,2.237030029,2.275919914,2.227020025,2.222379923,2.198879957,2.196660042,2.191790104,2.354929924,,France,FRA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.857050002,,,,,,,,,,,,,,,,,,,Faroe Islands,FRO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Micronesia, Fed. Sts.",FSM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41633001,0.510900021,0.579240024,,,,,,,,,,,,,Gabon,GAB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.573330045,1.538609982,1.548050046,1.624680042,1.612930059,1.601189971,1.615329981,1.579249978,1.530709982,1.54903996,1.571259975,1.610129952,1.60382998,1.66099,1.635159969,1.639989972,1.568879962,1.610299945,1.630970001,1.634240031,1.642809987,1.659809947,1.704939961,1.70799005,,,United Kingdom,GBR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.330879986,0.342400014,0.353839993,0.287690014,0.215299994,0.238480002,0.185739994,0.217600003,0.244200006,0.176579997,,,,,,,,0.078560002,0.173179999,0.299279988,0.285860002,0.270229995,0.280519992,0.284680009,0.300799996,,Georgia,GEO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231570005,,,0.376549989,,,,,,,,,,,,Ghana,GHA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gibraltar,GIB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guinea,GIN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01261,0.01086,,0.084799998,,,,,,,0.069329999,,,,"Gambia, The",GMB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guinea-Bissau,GNB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,GNQ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429100007,,0.568229973,,0.559480011,,0.546540022,0.5273,0.578960001,0.561179996,0.576550007,0.661830008,0.625569999,0.603470027,0.684260011,0.710049987,0.814779997,0.839980006,0.966050029,1.005290031,1.152279973,1.21370995,1.275660038,1.496099949,,Greece,GRC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grenada,GRD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.527409971,0.556280017,0.508040011,0.646080017,,,,,,,,,,,,,,,,,,Greenland,GRL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035560001,0.050099999,0.067819998,0.062899999,0.056200001,0.044210002,0.048939999,0.045430001,0.039159998,0.02949,0.03064,0.02311,0.029549999,0.02943,0.02647,,,Guatemala,GTM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265700012,0.255180001,0.256099999,,,,,,,,,,,,,,,,,Guam,GUM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guyana,GUY,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.148121738,2.177025997,2.17958534,2.247898015,2.310474301,2.344107954,2.284862762,2.256582767,2.206194667,2.220716503,2.245626817,2.247542199,2.325315486,2.392807086,2.373923752,2.382896725,2.4010098,2.397350519,2.448905441,2.462143193,2.518403818,2.558253602,2.62112682,2.701276182,2.967474365,,High income,HIC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428299993,0.457670003,0.464929998,0.536450028,0.581470013,0.680270016,0.721759975,0.77342999,0.794679999,0.751609981,0.719959974,0.773419976,0.749459982,0.720860004,0.727330029,0.730170012,0.740140021,0.761829972,0.791549981,0.835259974,0.863399982,0.925719976,0.987659991,,"Hong Kong SAR, China",HKG,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044530001,0.038339999,0.041809998,0.042149998,0.041549999,,,,,,,,,,,0.01497,,0.03994,,,,,Honduras,HND,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heavily indebted poor countries (HIPC),HPC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.830089986,1.040969968,0.917069972,0.941240013,0.941690028,1.021350026,0.848770022,0.733910024,0.786220014,0.880410016,0.838249981,0.735319972,0.741259992,0.741850019,0.800109982,0.773829997,0.829479992,0.851620018,0.848919988,0.952300012,1.081050038,1.248440027,,Croatia,HRV,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haiti,HTI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.630270004,0.698949993,0.657109976,0.67185998,0.790960014,0.913100004,0.983550012,0.918649971,0.859730005,0.919309974,0.977100015,0.954169989,0.977270007,1.127629995,1.128170013,1.178769946,1.253810048,1.38361001,1.344169974,1.33920002,1.179630041,1.316799998,1.507550001,1.47736001,1.607660055,,Hungary,HUN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.654606598,0.682221901,0.731334677,0.77119934,0.797993902,0.828959454,0.857765518,0.886548507,0.931774506,1.015307217,1.079162198,1.096656901,1.186566769,1.176718958,1.295824944,1.357575537,1.371067867,1.344745876,1.399052012,1.558044073,1.853031474,,IBRD only,IBD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64236168,0.669818574,0.715564075,0.764947574,0.790643421,0.81492379,0.853773936,0.858690639,0.924246826,1.002832558,1.067405644,1.084651164,1.182020439,1.162525046,1.287835556,1.333179074,1.361000019,1.319105918,1.392340357,1.531750006,1.839533389,,IDA & IBRD total,IBT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDA total,IDA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.309006741,,,,,,,,,,,,,,,IDA blend,IDB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06769,0.047559999,,,,,,,,0.083319999,,,,0.084700003,,,0.245350003,0.238049999,0.226319999,0.271299988,0.280840009,,Indonesia,IDN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDA only,IDX,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isle of Man,IMN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.639050007,0.686689973,0.703790009,0.724129975,0.756990016,0.735909998,0.72566998,0.719290018,0.756900012,0.824109972,0.804729998,0.805069983,0.858759999,0.833140016,0.788489997,0.755020022,0.743990004,0.706420004,0.701590002,0.693099976,0.669839978,0.66602999,0.655730009,,,,India,IND,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not classified,INX,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.271559954,1.242709994,1.208009958,1.151409984,1.083829999,1.051939964,1.055750012,1.124349952,1.177780032,1.191969991,1.198869944,1.234079957,1.391260028,1.613710046,1.595039964,1.552800059,1.557659984,1.567980051,1.522160053,1.182909966,1.175709963,1.255399942,1.16929996,1.22589004,1.232329965,,Ireland,IRL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50217998,0.495579988,0.59483999,0.504530013,0.622839987,0.559210002,,0.64647001,0.272579998,0.264420003,,0.316549987,0.25266999,,0.417629987,,0.830269992,,0.883589983,,,"Iran, Islamic Rep.",IRN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045540001,0.03435,0.045620002,0.036839999,0.034759998,,,0.038350001,0.040169999,0.03737,0.045960002,0.042789999,0.03246,0.04397,,Iraq,IRQ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.798079967,1.950989962,2.235059977,2.57201004,2.839890003,2.821199894,2.705499887,,2.679689884,2.852659941,2.532939911,2.464139938,2.59713006,,2.403670073,,1.692379951,1.936159968,2.181390047,2.1098001,2.084120035,2.000200033,2.323299885,2.471760035,,Iceland,ISL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.586189985,2.805870056,2.917299986,3.32852006,3.929939985,4.183080196,4.129829884,3.890569925,3.870759964,4.044549942,4.137989998,4.417349815,4.330120087,4.123290062,3.924360037,4.002689838,4.141550064,4.074779987,4.155360222,4.261479855,4.51086998,4.656760216,4.796619892,5.139830112,5.435619831,,Israel,ISR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.945900023,0.987689972,1.004870057,0.980650008,1.003640056,1.040699959,1.081240058,1.058940053,1.050250053,1.044350028,1.084010005,1.128990054,1.159719944,1.217869997,1.217970014,1.201550007,1.262189984,1.301069975,1.338400006,1.338500023,1.366420031,1.370129943,1.424430013,1.462990046,1.533910036,,Italy,ITA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0491,0.060959999,,,,,,,,,,,,,,,,,,,,Jamaica,JAM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336890012,,,,,,0.421539992,,,,,,,,0.695469975,,,,,,Jordan,JOR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.643029928,2.721770048,2.827450037,2.84671998,2.858409882,2.923480034,2.965140104,2.993200064,2.981250048,3.130919933,3.227659941,3.292570114,3.292239904,3.195899963,3.104949951,3.205369949,3.173710108,3.27895999,3.367880106,3.24071002,3.106659889,3.166359901,3.221750021,3.198990107,3.263170004,,Japan,JPN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293370008,0.220390007,0.183829993,0.181040004,0.220090002,0.255089998,0.252460003,0.248370007,0.283609986,0.242809996,0.208839998,0.216539994,0.22924,0.153410003,0.153490007,0.165250003,0.171320006,0.167219996,0.169510007,0.141790003,0.126670003,0.116829999,0.118409999,0.126019999,0.132449999,Kazakhstan,KAZ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.355210006,,,0.692219973,,,,,,,,,,,,Kenya,KEN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193900004,0.210639998,0.179920003,0.156369999,0.171890005,0.198100001,0.222719997,0.199259996,0.198609993,0.230140001,0.234249994,0.190170005,0.15997,0.155469999,0.156330004,0.166099995,0.14914,0.125359997,0.119029999,0.111210003,0.107069999,0.101070002,0.090159997,0.089330003,,Kyrgyz Republic,KGZ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049800001,,,,,,,,,,,,,0.11823,,,,,,,Cambodia,KHM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kiribati,KIR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Kitts and Nevis,KNA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.216160059,2.248300076,2.11026001,2.015670061,2.12519002,2.278650045,2.207740068,2.277220011,2.442140102,2.522900105,2.719340086,2.872580051,2.988869905,3.146689892,3.315779924,3.591989994,3.850399971,3.951240063,4.077859879,3.978199959,3.987040043,4.292059898,4.516329765,4.627029896,4.814499855,,"Korea, Rep.",KOR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.205379993,0.257959992,0.197630003,0.125420004,0.178839996,0.180010006,0.143470004,0.130099997,0.100830004,0.084789999,0.08585,0.085510001,0.112130001,0.101400003,0.098959997,0.097209997,0.301530004,0.427049994,0.096600004,0.079850003,0.080399998,0.063490003,0.191459998,0.186609998,,Kuwait,KWT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.575417819,0.545433655,0.533881216,0.568607779,0.573811641,0.627362578,0.61898412,0.68587346,0.737677322,0.780321147,0.824275244,0.776861917,0.747985235,0.776692573,0.811264483,0.814968082,0.766314631,0.686981529,0.684325891,0.691953386,,,Latin America & Caribbean (excluding high income),LAC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037099998,,,,,,,,,,,,,,,,,,,,Lao PDR,LAO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lebanon,LBN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liberia,LBR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Libya,LBY,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.573949993,0.273739994,,,,,,,,,,,,,,,,,,,,,,,St. Lucia,LCA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.567650224,0.542075255,0.526905286,0.562516906,0.566805033,0.593228403,0.591126807,0.627496783,0.674299251,0.699351409,0.739830408,0.714128371,0.686635565,0.71277503,0.742228006,0.768351786,0.728591112,0.656931035,0.658364158,0.665534276,,,Latin America & Caribbean,LCN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Least developed countries: UN classification,LDC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low income,LIC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liechtenstein,LIE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183559999,,,,0.143920004,,,,0.182099998,,0.174199998,,0.114440002,,0.136869997,,,0.100809999,0.099890001,0.108709998,0.128539994,0.127580002,0.128360003,,,,Sri Lanka,LKA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.517130541,,,,0.440710079,,,,0.534164257,,,,,Lower middle income,LMC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.645389526,0.673864813,0.725911212,0.777543597,0.804083366,0.841468251,0.882486752,0.896530917,0.966345642,1.047175915,1.117285359,1.125165914,1.226085039,1.200141922,1.337678321,1.360253247,1.390760657,1.344897092,1.416380799,1.56097748,1.863376753,,Low & middle income,LMY,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041850001,0.042950001,0.055319998,,,,,0.029100001,,0.01255,,,,0.051010001,,,,,,,Lesotho,LSO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.825428681,0.875215724,0.898850057,0.954798998,0.964238004,1.022160696,1.028701861,1.060479998,1.097307712,1.274361365,1.318570455,1.292286351,1.430806745,1.474702177,1.537495333,1.612712055,1.677091074,1.671715152,1.695587248,1.79912363,2.091195784,,Late-demographic dividend,LTE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.491699994,0.536670029,0.54381001,0.502059996,0.585529983,0.667620003,0.657549977,0.664129972,0.751399994,0.748210013,0.79203999,0.801739991,0.789319992,0.830839992,0.783299983,0.902689993,0.893040001,0.948719978,1.030110002,1.043409944,0.842410028,0.896260023,0.936630011,0.994679987,1.155279994,,Lithuania,LTU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.583140016,,,1.62349999,1.58818996,1.558730006,1.648859978,1.571650028,1.546630025,1.588389993,1.423730016,1.424530029,1.206640005,1.233809948,1.217000008,1.25225997,1.266899943,1.238980055,1.16711998,1.176640034,1.128600001,,Luxembourg,LUX,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396890014,0.366270006,0.379220009,0.351830006,0.43483001,0.402630001,0.40843001,0.359299988,0.398400009,0.527069986,0.646910012,0.551069975,0.577199996,0.448579997,0.60571003,0.715619981,0.663070023,0.613210022,0.68908,0.619809985,0.435140014,0.511039972,0.638689995,0.636929989,0.705500007,,Latvia,LVA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062240001,0.069569997,0.06244,0.053440001,0.0876,0.082900003,0.056839999,0.101060003,0.05407,0.05012,0.044270001,0.04789,0.051169999,0.087760001,0.136490002,0.234919995,0.171900004,0.200790003,0.246659994,0.44896999,,"Macao SAR, China",MAC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Martin (French part),MAF,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273409992,,,0.606819987,0.525860012,0.630710006,,,0.60789001,,,,0.714540005,,,,,,,,,,,,Morocco,MAR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037190001,0.038210001,,,,,,,,,,,,,,,,,Monaco,MCO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.872959971,0.806789994,,,,,,0.324050009,0.349029988,0.398649991,0.406219989,0.545570016,0.534630001,0.525569975,0.36649999,0.337639987,0.349070013,0.297829986,0.311049998,0.309430003,0.276899993,0.253740013,0.251679987,0.236719996,0.227540001,,Moldova,MDA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183249995,0.093800001,0.083420001,0.100319996,0.18175,0.201729998,0.290699989,0.192599997,0.150959998,0.141190007,0.120909996,0.117640004,0.130539998,0.099030003,0.090669997,,,0.01321,,0.01264,0.01275,,,,,Madagascar,MDG,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,
