Pillar,Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Sub-Pillar
Infrastructure,Eswatini,2019.0,Internet Exchange Points (IXPs) map,0.00011627906976744187,5.99,True,Connectivity Technology
Infrastructure,Sweden,2019.0,Internet Exchange Points (IXPs) map,4.6647516633522376e-05,4.7425,True,Connectivity Technology
Infrastructure,Switzerland,2019.0,Internet Exchange Points (IXPs) map,0.0003036742304325612,5.99,True,Connectivity Technology
Infrastructure,Syrian Arab Republic (the),2019.0,Internet Exchange Points (IXPs) map,5.445733267984534e-06,2.2475,True,Connectivity Technology
Infrastructure,Tajikistan,2019.0,Internet Exchange Points (IXPs) map,7.20513005259745e-06,2.2475,True,Connectivity Technology
Infrastructure,United Republic of Tanzania (the),2019.0,Internet Exchange Points (IXPs) map,5.644615037254459e-06,2.2475,True,Connectivity Technology
Infrastructure,Thailand,2019.0,Internet Exchange Points (IXPs) map,2.5445790679011137e-05,3.495,True,Connectivity Technology
Infrastructure,Timor-Leste,2019.0,Internet Exchange Points (IXPs) map,6.724949562878279e-05,4.7425,True,Connectivity Technology
Infrastructure,Togo,2019.0,Internet Exchange Points (IXPs) map,1.8385732671446958e-05,3.495,True,Connectivity Technology
Infrastructure,Trinidad and Tobago,2019.0,Internet Exchange Points (IXPs) map,0.0003898635477582846,5.99,True,Connectivity Technology
Infrastructure,Tunisia,2019.0,Internet Exchange Points (IXPs) map,1.2873326467559218e-05,3.495,True,Connectivity Technology
Infrastructure,Turkey,2019.0,Internet Exchange Points (IXPs) map,6.496628249938282e-06,2.2475,True,Connectivity Technology
Infrastructure,Uganda,2019.0,Internet Exchange Points (IXPs) map,4.987033712347895e-06,2.2475,True,Connectivity Technology
Infrastructure,Ukraine,2019.0,Internet Exchange Points (IXPs) map,2.761477390403866e-05,3.495,True,Connectivity Technology
Infrastructure,United Arab Emirates (the),2019.0,Internet Exchange Points (IXPs) map,7.0402703463813e-05,4.7425,True,Connectivity Technology
Infrastructure,United Kingdom of Great Britain and Northern Ireland (the),2019.0,Internet Exchange Points (IXPs) map,0.00012813623775472245,5.99,True,Connectivity Technology
Infrastructure,United States of America (the),2019.0,Internet Exchange Points (IXPs) map,2.3722535971891527e-05,3.495,True,Connectivity Technology
Infrastructure,Uzbekistan,2019.0,Internet Exchange Points (IXPs) map,6.809592445892113e-06,2.2475,True,Connectivity Technology
Infrastructure,Vanuatu,2019.0,Internet Exchange Points (IXPs) map,8.203445447087777e-05,4.7425,True,Connectivity Technology
Infrastructure,Viet Nam,2019.0,Internet Exchange Points (IXPs) map,9.675234624439643e-06,2.2475,True,Connectivity Technology
Infrastructure,Zambia,2019.0,Internet Exchange Points (IXPs) map,1.3451889317854694e-06,1.0,True,Connectivity Technology
Infrastructure,Zimbabwe,2019.0,Internet Exchange Points (IXPs) map,5.169962517771746e-06,2.2475,True,Connectivity Technology
