Pillar,Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Sub-Pillar
Infrastructure,Malawi,2021,ISP internet download speed average ,11.08,1.0,True,Connectivity Technology
Infrastructure,The Gambia,2021,ISP internet download speed average ,10.8,1.0,True,Connectivity Technology
Infrastructure,Mauritania,2021,ISP internet download speed average ,10.7,1.0,True,Connectivity Technology
Infrastructure,Syria,2021,ISP internet download speed average ,10.28,1.0,True,Connectivity Technology
Infrastructure,Afghanistan,2021,ISP internet download speed average ,10.28,1.0,True,Connectivity Technology
Infrastructure,Swaziland,2021,ISP internet download speed average ,10.13,1.0,True,Connectivity Technology
Infrastructure,Tunisia,2021,ISP internet download speed average ,9.45,1.0,True,Connectivity Technology
Infrastructure,Algeria,2021,ISP internet download speed average ,9.38,1.0,True,Connectivity Technology
Infrastructure,Mozambique,2021,ISP internet download speed average ,9.36,1.0,True,Connectivity Technology
Infrastructure,Niger,2021,ISP internet download speed average ,8.33,1.0,True,Connectivity Technology
Infrastructure,Sudan,2021,ISP internet download speed average ,7.48,1.0,True,Connectivity Technology
Infrastructure,Yemen,2021,ISP internet download speed average ,5.49,1.0,True,Connectivity Technology
Infrastructure,Cuba,2021,ISP internet download speed average ,4.61,1.0,True,Connectivity Technology
Infrastructure,Turkmenistan,2021,ISP internet download speed average ,4.61,1.0,True,Connectivity Technology
