Pillar,Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Sub-Pillar
Infrastructure,Finland,2019.0,International patent applications by origin (PCT System),0.0002997316360493668,3.6646874461792955,True,Innovation Ecosystem
Infrastructure,Spain,2019.0,International patent applications by origin (PCT System),3.2100296517206934e-05,1.285379475705214,True,Innovation Ecosystem
Infrastructure,Denmark,2019.0,International patent applications by origin (PCT System),0.0002497238762511562,3.220106248471177,True,Innovation Ecosystem
Infrastructure,Austria,2019.0,International patent applications by origin (PCT System),0.00016261407760430273,2.4456788641851697,True,Innovation Ecosystem
Infrastructure,Belgium,2019.0,International patent applications by origin (PCT System),0.00011793910338428651,2.0485074326621593,True,Innovation Ecosystem
Infrastructure,Russian Federation (the),2019.0,International patent applications by origin (PCT System),8.43453733630012e-06,1.0749850968373178,True,Innovation Ecosystem
Infrastructure,Singapore,2019.0,International patent applications by origin (PCT System),0.00018041335171013097,2.6039187579983567,True,Innovation Ecosystem
Infrastructure,Norway,2019.0,International patent applications by origin (PCT System),0.00014603874121710668,2.2983200756057567,True,Innovation Ecosystem
Infrastructure,Brazil,2019.0,International patent applications by origin (PCT System),3.0514165729986807e-06,1.0271278385635403,True,Innovation Ecosystem
Infrastructure,Ireland,2019.0,International patent applications by origin (PCT System),0.00013010858595070466,2.1566971047590053,True,Innovation Ecosystem
Infrastructure,Saudi Arabia,2019.0,International patent applications by origin (PCT System),1.6108073970726902e-05,1.1432047115802413,True,Innovation Ecosystem
Infrastructure,Poland,2019.0,International patent applications by origin (PCT System),9.587658260564368e-06,1.0852366234739907,True,Innovation Ecosystem
Infrastructure,Luxembourg,2019.0,International patent applications by origin (PCT System),0.0005612894172751335,5.99,True,Innovation Ecosystem
Infrastructure,South Africa,2019.0,International patent applications by origin (PCT System),4.798639276671217e-06,1.0426610751131478,True,Innovation Ecosystem
Infrastructure,New Zealand,2019.0,International patent applications by origin (PCT System),5.0207860542646557e-05,1.4463601421955863,True,Innovation Ecosystem
Infrastructure,Iran (Islamic Republic of),2019.0,International patent applications by origin (PCT System),2.7619014342988333e-06,1.0245539782739135,True,Innovation Ecosystem
Infrastructure,Chile,2019.0,International patent applications by origin (PCT System),1.1819311224361922e-05,1.1050765633456723,True,Innovation Ecosystem
Infrastructure,Mexico,2019.0,International patent applications by origin (PCT System),1.724468647901903e-06,1.015330947436717,True,Innovation Ecosystem
Infrastructure,Malaysia,2019.0,International patent applications by origin (PCT System),6.322420470445048e-06,1.0562078620699455,True,Innovation Ecosystem
Infrastructure,Portugal,2019.0,International patent applications by origin (PCT System),1.9054539048826576e-05,1.1693995057224411,True,Innovation Ecosystem
Infrastructure,Czechia,2019.0,International patent applications by origin (PCT System),1.7428997916953637e-05,1.154948048063709,True,Innovation Ecosystem
Infrastructure,Ukraine,2019.0,International patent applications by origin (PCT System),4.145432309224558e-06,1.0368539056436383,True,Innovation Ecosystem
Infrastructure,Hungary ,2019.0,International patent applications by origin (PCT System),,,True,Innovation Ecosystem
Infrastructure,Thailand,2019.0,International patent applications by origin (PCT System),2.0969304371047187e-06,1.0186422237068893,True,Innovation Ecosystem
Infrastructure,Colombia,2019.0,International patent applications by origin (PCT System),2.522872571315499e-06,1.0224289533053736,True,Innovation Ecosystem
Infrastructure,Greece,2019.0,International patent applications by origin (PCT System),1.1472187593211525e-05,1.1019905494887756,True,Innovation Ecosystem
Infrastructure,United Arab Emirates (the),2019.0,International patent applications by origin (PCT System),1.105365258738373e-05,1.0982696710706155,True,Innovation Ecosystem
Infrastructure,Slovenia,2019.0,International patent applications by origin (PCT System),4.2616663115278074e-05,1.378872543112633,True,Innovation Ecosystem
Infrastructure,Barbados,2019.0,International patent applications by origin (PCT System),0.0002752411844429502,3.4469613502388206,True,Innovation Ecosystem
Infrastructure,Bulgaria,2019.0,International patent applications by origin (PCT System),7.024323224376523e-06,1.0624479489739913,True,Innovation Ecosystem
Infrastructure,Antigua and Barbuda,2019.0,International patent applications by origin (PCT System),0.00048396231272203056,5.302543155377467,True,Innovation Ecosystem
Infrastructure,Cyprus,2019.0,International patent applications by origin (PCT System),3.6710290728816075e-05,1.3263634501182813,True,Innovation Ecosystem
Infrastructure,Egypt,2019.0,International patent applications by origin (PCT System),4.3829906651463266e-07,1.0038965857445268,True,Innovation Ecosystem
Infrastructure,Romania,2019.0,International patent applications by origin (PCT System),2.168117033718556e-06,1.0192750899362715,True,Innovation Ecosystem
Infrastructure,Croatia,2019.0,International patent applications by origin (PCT System),1.0085473155053326e-05,1.089662319464411,True,Innovation Ecosystem
Infrastructure,Iceland,2019.0,International patent applications by origin (PCT System),0.00011371105742963088,2.0109190715343925,True,Innovation Ecosystem
Infrastructure,Slovakia,2019.0,International patent applications by origin (PCT System),7.517215799280804e-06,1.0668298843411546,True,Innovation Ecosystem
Infrastructure,Estonia,2019.0,International patent applications by origin (PCT System),2.8638222380318606e-05,1.2546007911062051,True,Innovation Ecosystem
Infrastructure,Malta,2019.0,International patent applications by origin (PCT System),7.538755153135924e-05,1.6702137445735672,True,Innovation Ecosystem
Infrastructure,Serbia,2019.0,International patent applications by origin (PCT System),5.471377138426561e-06,1.048641879002977,True,Innovation Ecosystem
Infrastructure,Argentina,2019.0,International patent applications by origin (PCT System),8.010910504066071e-07,1.0071218950838858,True,Innovation Ecosystem
Infrastructure,Latvia,2019.0,International patent applications by origin (PCT System),1.8810526788802722e-05,1.1672301771371452,True,Innovation Ecosystem
Infrastructure,Morocco,2019.0,International patent applications by origin (PCT System),9.32227959567409e-07,1.008287734233124,True,Innovation Ecosystem
Infrastructure,Viet Nam,2019.0,International patent applications by origin (PCT System),3.5247000822333263e-07,1.0031335444547893,True,Innovation Ecosystem
Infrastructure,Lithuania,2019.0,International patent applications by origin (PCT System),1.1452552254953856e-05,1.1018159865362414,True,Innovation Ecosystem
Infrastructure,Kazakhstan,2019.0,International patent applications by origin (PCT System),1.4583815972119634e-06,1.0129653685712028,True,Innovation Ecosystem
Infrastructure,Peru,2019.0,International patent applications by origin (PCT System),7.997425567191263e-07,1.0071099066456695,True,Innovation Ecosystem
Infrastructure,Qatar,2019.0,International patent applications by origin (PCT System),8.827462305853208e-06,1.0784782957784067,True,Innovation Ecosystem
Infrastructure,Philippines (the),2019.0,International patent applications by origin (PCT System),1.9423470333729072e-07,1.0017267939494714,True,Innovation Ecosystem
Infrastructure,Jordan,2019.0,International patent applications by origin (PCT System),1.8808720950549199e-06,1.0167214122794042,True,Innovation Ecosystem
Infrastructure,Ecuador,2019.0,International patent applications by origin (PCT System),1.0360513045699014e-06,1.009210749126363,True,Innovation Ecosystem
Infrastructure,Panama,2019.0,International patent applications by origin (PCT System),4.003353397198594e-06,1.0355907894166279,True,Innovation Ecosystem
Infrastructure,Sri Lanka,2019.0,International patent applications by origin (PCT System),7.797092143283034e-07,1.0069318053391894,True,Innovation Ecosystem
Infrastructure,Belarus,2019.0,International patent applications by origin (PCT System),1.69890173435569e-06,1.0151036513312335,True,Innovation Ecosystem
Infrastructure,Bermuda,2019.0,International patent applications by origin (PCT System),0.00023469403720682803,3.0864873087176155,True,Innovation Ecosystem
Infrastructure,Dominican Republic (the),2019.0,International patent applications by origin (PCT System),1.2105458658601576e-06,1.0107620483920172,True,Innovation Ecosystem
Infrastructure,Azerbaijan,2019.0,International patent applications by origin (PCT System),1.1970930988281156e-06,1.010642450007612,True,Innovation Ecosystem
Infrastructure,Costa Rica,2019.0,International patent applications by origin (PCT System),2.3773858305030884e-06,1.0211355406481775,True,Innovation Ecosystem
Infrastructure,Monaco,2019.0,International patent applications by origin (PCT System),0.00030795288320886906,3.737776341254271,True,Innovation Ecosystem
Infrastructure,Tunisia,2019.0,International patent applications by origin (PCT System),9.405953335697363e-07,1.0083621222315193,True,Innovation Ecosystem
Infrastructure,Mauritius,2019.0,International patent applications by origin (PCT System),7.900697710614824e-06,1.0702391321884532,True,Innovation Ecosystem
Infrastructure,Oman,2019.0,International patent applications by origin (PCT System),2.0100534835030892e-06,1.0178698663719217,True,Innovation Ecosystem
Infrastructure,Uruguay,2019.0,International patent applications by origin (PCT System),2.8887282114063746e-06,1.0256814992965597,True,Innovation Ecosystem
Infrastructure,Algeria,2019.0,International patent applications by origin (PCT System),2.0904440367923724e-07,1.0018584558023977,True,Innovation Ecosystem
Infrastructure,Cuba,2019.0,International patent applications by origin (PCT System),7.941070901057433e-07,1.0070598059711595,True,Innovation Ecosystem
Infrastructure,Kenya,2019.0,International patent applications by origin (PCT System),1.5216656563123722e-07,1.00135279793121,True,Innovation Ecosystem
Infrastructure,Indonesia,2019.0,International patent applications by origin (PCT System),2.5865996615168293e-08,1.0002299550270095,True,Innovation Ecosystem
Infrastructure,Republic of Moldova (the),2019.0,International patent applications by origin (PCT System),2.628366609080406e-06,1.023366821065294,True,Innovation Ecosystem
Infrastructure,Georgia,2019.0,International patent applications by origin (PCT System),1.612833423069593e-06,1.014338483023941,True,Innovation Ecosystem
Infrastructure,Kuwait,2019.0,International patent applications by origin (PCT System),1.1884736124392303e-06,1.0105658206685282,True,Innovation Ecosystem
Infrastructure,North Macedonia,2019.0,International patent applications by origin (PCT System),2.399856392593467e-06,1.0213353094330146,True,Innovation Ecosystem
Infrastructure,Saint Kitts and Nevis,2019.0,International patent applications by origin (PCT System),9.46360298292766e-05,1.8413374175850712,True,Innovation Ecosystem
Infrastructure,San Marino,2019.0,International patent applications by origin (PCT System),0.00014764942121426884,2.312639414147462,True,Innovation Ecosystem
Infrastructure,Andorra,2019.0,International patent applications by origin (PCT System),5.184973945505924e-05,1.460956846713397,True,Innovation Ecosystem
Infrastructure,Senegal,2019.0,International patent applications by origin (PCT System),2.454535558304363e-07,1.0021821420570156,True,Innovation Ecosystem
Infrastructure,Albania,2019.0,International patent applications by origin (PCT System),1.0510859294279885e-06,1.00934441061317,True,Innovation Ecosystem
Infrastructure,Armenia,2019.0,International patent applications by origin (PCT System),1.0142920511960532e-06,1.0090173040497348,True,Innovation Ecosystem
Infrastructure,Lebanon,2019.0,International patent applications by origin (PCT System),4.3759150220640926e-07,1.0038902953250224,True,Innovation Ecosystem
Infrastructure,Namibia,2019.0,International patent applications by origin (PCT System),1.2026342500613344e-06,1.0106917121953582,True,Innovation Ecosystem
Infrastructure,Sudan (the),2019.0,International patent applications by origin (PCT System),7.007178644305732e-08,1.0006229552947004,True,Innovation Ecosystem
Infrastructure,Syrian Arab Republic (the),2019.0,International patent applications by origin (PCT System),1.7574556541214794e-07,1.001562420997823,True,Innovation Ecosystem
Infrastructure,Trinidad and Tobago,2019.0,International patent applications by origin (PCT System),2.1505854251958287e-06,1.0191192296548623,True,Innovation Ecosystem
Infrastructure,Bahamas (the),2019.0,International patent applications by origin (PCT System),5.1349727589695135e-06,1.0456511619115343,True,Innovation Ecosystem
Infrastructure,Bahrain,2019.0,International patent applications by origin (PCT System),1.218647252803498e-06,1.0108340717004978,True,Innovation Ecosystem
Infrastructure,Bangladesh,2019.0,International patent applications by origin (PCT System),1.2266463929821892e-08,1.0001090518601028,True,Innovation Ecosystem
Infrastructure,Bosnia and Herzegovina,2019.0,International patent applications by origin (PCT System),6.058773740547556e-07,1.0053863978252262,True,Innovation Ecosystem
Infrastructure,Brunei Darussalam,2019.0,International patent applications by origin (PCT System),4.615782282781286e-06,1.0410354317793744,True,Innovation Ecosystem
Infrastructure,El Salvador,2019.0,International patent applications by origin (PCT System),3.0990695043813097e-07,1.0027551484761528,True,Innovation Ecosystem
Infrastructure,Iraq,2019.0,International patent applications by origin (PCT System),5.087791236935919e-08,1.000452317066578,True,Innovation Ecosystem
Infrastructure,Kyrgyzstan,2019.0,International patent applications by origin (PCT System),3.097797466001673e-07,1.002754017602967,True,Innovation Ecosystem
Infrastructure,Uganda,2019.0,International patent applications by origin (PCT System),4.517774245330095e-08,1.000401641163905,True,Innovation Ecosystem
Infrastructure,Zimbabwe,2019.0,International patent applications by origin (PCT System),1.3656097006904454e-07,1.001214060375399,True,Innovation Ecosystem
Infrastructure,Benin  ,2019.0,International patent applications by origin (PCT System),,,True,Innovation Ecosystem
Infrastructure,Burkina Faso,2019.0,International patent applications by origin (PCT System),4.9209249193325083e-08,1.0004374822434152,True,Innovation Ecosystem
Infrastructure,Cameroon,2019.0,International patent applications by origin (PCT System),3.864527145926516e-08,1.000343565901381,True,Innovation Ecosystem
Infrastructure,Congo (the),2019.0,International patent applications by origin (PCT System),1.8585619488434542e-07,1.0016523069630907,True,Innovation Ecosystem
Infrastructure,Côte d'Ivoire,2019.0,International patent applications by origin (PCT System),3.888545875936566e-08,1.0003457012251384,True,Innovation Ecosystem
Infrastructure,Democratic People's Republic of Korea (the),2019.0,International patent applications by origin (PCT System),3.896181111329557e-08,1.000346380016212,True,Innovation Ecosystem
Infrastructure,Ethiopia,2019.0,International patent applications by origin (PCT System),8.922299768804476e-09,1.0000793214239856,True,Innovation Ecosystem
Infrastructure,Fiji,2019.0,International patent applications by origin (PCT System),1.1236523194993006e-06,1.009989543543368,True,Innovation Ecosystem
Infrastructure,Jamaica,2019.0,International patent applications by origin (PCT System),3.391811556376826e-07,1.0030154033098444,True,Innovation Ecosystem
Infrastructure,Montenegro,2019.0,International patent applications by origin (PCT System),1.6076446719440282e-06,1.0142923537592166,True,Innovation Ecosystem
Infrastructure,Mozambique,2019.0,International patent applications by origin (PCT System),3.293152156835186e-08,1.000292769269415,True,Innovation Ecosystem
Infrastructure,Nigeria,2019.0,International patent applications by origin (PCT System),4.976025434814681e-09,1.000044238081381,True,Innovation Ecosystem
Infrastructure,Pakistan,2019.0,International patent applications by origin (PCT System),4.617544553544555e-09,1.000041051098797,True,Innovation Ecosystem
Infrastructure,Samoa,2019.0,International patent applications by origin (PCT System),5.073746911356568e-06,1.0451068491734254,True,Innovation Ecosystem
Infrastructure,Seychelles,2019.0,International patent applications by origin (PCT System),1.0243277848911652e-05,1.0910652417325268,True,Innovation Ecosystem
Infrastructure,Turkmenistan,2019.0,International patent applications by origin (PCT System),1.682908415787431e-07,1.0014961466823207,True,Innovation Ecosystem
Infrastructure,Uzbekistan,2019.0,International patent applications by origin (PCT System),2.977932034657173e-08,1.0002647454307099,True,Innovation Ecosystem
Infrastructure,Venezuela (Bolivarian Republic of),2019.0,International patent applications by origin (PCT System),3.5068242273440484e-08,1.0003117652383222,True,Innovation Ecosystem
Infrastructure,Belize,2019.0,International patent applications by origin (PCT System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,Democratic Republic of the Congo (the),2019.0,International patent applications by origin (PCT System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,Guatemala,2019.0,International patent applications by origin (PCT System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,Guyana,2019.0,International patent applications by origin (PCT System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,Holy See,2019.0,International patent applications by origin (PCT System),,,True,Innovation Ecosystem
Infrastructure,Lao People's Democratic Republic (the),2019.0,International patent applications by origin (PCT System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,Libya,2019.0,International patent applications by origin (PCT System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,Madagascar,2019.0,International patent applications by origin (PCT System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,Mongolia,2019.0,International patent applications by origin (PCT System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,Nicaragua,2019.0,International patent applications by origin (PCT System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,Niger (the),2019.0,International patent applications by origin (PCT System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,Rwanda,2019.0,International patent applications by origin (PCT System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,Tajikistan,2019.0,International patent applications by origin (PCT System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,United Republic of Tanzania (the),2019.0,International patent applications by origin (PCT System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,Yemen,2019.0,International patent applications by origin (PCT System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,Zambia,2019.0,International patent applications by origin (PCT System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,Unknown,2019.0,International patent applications by origin (PCT System),,,True,Innovation Ecosystem
