Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,HRAssociation
Japan,2019,GSMA Mobile Connectivity Index ,83.4,5.17,True,Access
Kazakhstan,2019,GSMA Mobile Connectivity Index ,67.5,4.375,True,Access
Kenya,2019,GSMA Mobile Connectivity Index ,49.62,3.481,True,Access
Kyrgyzstan,2019,GSMA Mobile Connectivity Index ,51.07,3.5535,True,Access
Cambodia,2019,GSMA Mobile Connectivity Index ,49.14,3.457,True,Access
"Korea, South",2019,GSMA Mobile Connectivity Index ,80.77,5.0385,True,Access
Kuwait,2019,GSMA Mobile Connectivity Index ,70.35,4.5175,True,Access
Laos,2019,GSMA Mobile Connectivity Index ,45.69,3.2845,True,Access
Lebanon,2019,GSMA Mobile Connectivity Index ,59.53,3.9764999999999997,True,Access
Liberia,2019,GSMA Mobile Connectivity Index ,34.43,2.7215,True,Access
Libya,2019,GSMA Mobile Connectivity Index ,50.85,3.5425,True,Access
Saint Lucia,2019,GSMA Mobile Connectivity Index ,57.69,3.8845,True,Access
Sri Lanka,2019,GSMA Mobile Connectivity Index ,56.54,3.827,True,Access
Lesotho,2019,GSMA Mobile Connectivity Index ,40.58,3.029,True,Access
Lithuania,2019,GSMA Mobile Connectivity Index ,77.53,4.8765,True,Access
Luxembourg,2019,GSMA Mobile Connectivity Index ,83.3,5.165,True,Access
Latvia,2019,GSMA Mobile Connectivity Index ,74.78,4.739,True,Access
Morocco,2019,GSMA Mobile Connectivity Index ,59.89,3.9945,True,Access
Moldova,2019,GSMA Mobile Connectivity Index ,63.83,4.1915,True,Access
Madagascar,2019,GSMA Mobile Connectivity Index ,31.33,2.5664999999999996,True,Access
Maldives,2019,GSMA Mobile Connectivity Index ,58.32,3.9160000000000004,True,Access
Mexico,2019,GSMA Mobile Connectivity Index ,67.56,4.378,True,Access
North Macedonia,2019,GSMA Mobile Connectivity Index ,59.73,3.9865,True,Access
Mali,2019,GSMA Mobile Connectivity Index ,33.9,2.6950000000000003,True,Access
Malta,2019,GSMA Mobile Connectivity Index ,74.86,4.743,True,Access
Myanmar,2019,GSMA Mobile Connectivity Index ,52.59,3.6295000000000006,True,Access
Montenegro,2019,GSMA Mobile Connectivity Index ,70.25,4.5125,True,Access
Mongolia,2019,GSMA Mobile Connectivity Index ,58.0,3.9,True,Access
Mozambique,2019,GSMA Mobile Connectivity Index ,34.95,2.7475,True,Access
Mauritania,2019,GSMA Mobile Connectivity Index ,32.09,2.6045000000000003,True,Access
Mauritius,2019,GSMA Mobile Connectivity Index ,65.75,4.2875,True,Access
Malawi,2019,GSMA Mobile Connectivity Index ,26.94,2.3470000000000004,True,Access
Malaysia,2019,GSMA Mobile Connectivity Index ,69.17,4.458500000000001,True,Access
Namibia,2019,GSMA Mobile Connectivity Index ,40.23,3.0115,True,Access
Niger,2019,GSMA Mobile Connectivity Index ,18.25,1.9125,True,Access
Nigeria,2019,GSMA Mobile Connectivity Index ,49.12,3.456,True,Access
Nicaragua,2019,GSMA Mobile Connectivity Index ,52.52,3.6260000000000003,True,Access
Netherlands,2019,GSMA Mobile Connectivity Index ,85.03,5.2515,True,Access
Norway,2019,GSMA Mobile Connectivity Index ,86.87,5.343500000000001,True,Access
Nepal,2019,GSMA Mobile Connectivity Index ,43.29,3.1645,True,Access
New Zealand,2019,GSMA Mobile Connectivity Index ,87.63,5.3815,True,Access
Oman,2019,GSMA Mobile Connectivity Index ,68.74,4.436999999999999,True,Access
Pakistan,2019,GSMA Mobile Connectivity Index ,40.56,3.028,True,Access
Panama,2019,GSMA Mobile Connectivity Index ,65.28,4.263999999999999,True,Access
Peru,2019,GSMA Mobile Connectivity Index ,66.62,4.331,True,Access
Philippines,2019,GSMA Mobile Connectivity Index ,62.79,4.1395,True,Access
Papua New Guinea,2019,GSMA Mobile Connectivity Index ,47.81,3.3905000000000003,True,Access
Poland,2019,GSMA Mobile Connectivity Index ,76.09,4.804500000000001,True,Access
Portugal,2019,GSMA Mobile Connectivity Index ,76.55,4.827500000000001,True,Access
Paraguay,2019,GSMA Mobile Connectivity Index ,64.02,4.201,True,Access
Qatar,2019,GSMA Mobile Connectivity Index ,75.72,4.786,True,Access
Romania,2019,GSMA Mobile Connectivity Index ,72.45,4.6225000000000005,True,Access
Russian Federation,2019,GSMA Mobile Connectivity Index ,74.9,4.745,True,Access
Rwanda,2019,GSMA Mobile Connectivity Index ,42.79,3.1395,True,Access
Saudi Arabia,2019,GSMA Mobile Connectivity Index ,72.58,4.629,True,Access
Sudan,2019,GSMA Mobile Connectivity Index ,35.13,2.7565,True,Access
Senegal,2019,GSMA Mobile Connectivity Index ,41.31,3.0655,True,Access
Singapore,2019,GSMA Mobile Connectivity Index ,89.27,5.4635,True,Access
Solomon Islands,2019,GSMA Mobile Connectivity Index ,39.65,2.9825,True,Access
Sierra Leone,2019,GSMA Mobile Connectivity Index ,38.57,2.9284999999999997,True,Access
